user	instance_id	displayed_text	I carefully went over the examples and the instructions.:::Yes	how-causal-is-the-finding:::Causation	how-causal-is-the-finding:::Correlation	how-causal-is-the-finding:::No mention of a relation	how-causal-is-the-finding:::Explicitly states: no relation	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Correlation	span_annotation:::Causation	span_annotation:::Explicit mentions of no relation
614324d428b2dd34dce610a5	Biology_322_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The researchers reported numerous CNVs affecting genes, and found that these genes are part of similar cellular pathways involved in brain development, synapse function and chromatin regulation. Individuals with ASD carried more of these CNVs than individuals in the control group, and some of them were inherited while others were only present in offspring with ASD. By further aggregating CNVs and SNVs (the latter identified in other studies), Mount Sinai researchers discovered many additional genes and pathways involved in ASD.""><b>Finding:</b></span> Individuals with ASD carried more of these CNVs than individuals in the control group, and some of them were inherited while others were only present in offspring with ASD."			2																						[{'start': 715, 'end': 748, 'span': 'Individuals with ASD carried more', 'annotation': 'Correlation'}, {'start': 807, 'end': 887, 'span': 'ome of them were inherited while others were only present in offspring with ASD.', 'annotation': 'Correlation'}]	[]	[]
614324d428b2dd34dce610a5	Biology_322_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Edges represent significant direct protein-protein interactions (as defined by a common interactor binding degree of 2) in the InWeb database. (legend continued on next page) a higher genetic load to express ASD, and our foundational data support this general hypothesis. We observed significant enrichment of both deletion and duplication events overlapping FMRP and PSD targets, indicating that altered dosage of these genes can underlie ASD susceptibility.""><b>Finding:</b></span> (legend continued on next page) a higher genetic load to express ASD, and our foundational data support this general hypothesis."			2																						[{'start': 716, 'end': 770, 'span': 'our foundational data support this general hypothesis.', 'annotation': 'Correlation'}]	[]	[]
614324d428b2dd34dce610a5	Causality Examples.html	Causality Examples	I carefully went over the examples and the instructions.:::Yes																								[]	[]	[]
614324d428b2dd34dce610a5	Biology_tweet_190_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Stress response modulation by mitochondria [Genetics]   @username""><b>Finding:</b></span> Stress response modulation by mitochondria [Genetics]   @username"				1																					[]	[]	[]
614324d428b2dd34dce610a5	Biology_443_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This staggering difference almost certainly reflects our inability to adequately mimic in vitro the environment and sperm selection mechanisms of the female reproductive tract during natural unassisted conception. Again, clearly if we knew more of the basic biology that underpins these events in vivo then there is the potential for improvements to be made to IVF procedures that could impact on the clinical outcome. Finally, diagnosis of the causes of infertility could be greatly improved if more were known of the means by which sperm travel through the female reproductive tract and the mechanisms that regulate the movement of sperm.""><b>Finding:</b></span> Finally, diagnosis of the causes of infertility could be greatly improved if more were known of the means by which sperm travel through the female reproductive tract and the mechanisms that regulate the movement of sperm."			2																						[{'start': 871, 'end': 915, 'span': 'could be greatly improved if more were known', 'annotation': 'Correlation'}]	[]	[]
614324d428b2dd34dce610a5	Consent.html	Consent						I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																	[]	[]	[]
614324d428b2dd34dce610a5	Biology_404_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""This work adds to a growing body of evidence that genes play a major role in influencing a person's weight and may be useful for developing new ways to treat people who are heavy and develop diabetes"" adds Farooqi. The authors found that the diabetes drug metformin corrected the low levels of fatty acid oxidation seen in cells expressing the KSR2 mutations. These findings suggest that drugs like metformin may help obese patients harboring mutations in the KSR2 gene, offering exciting prospects for future pharmacological therapies and targets.""><b>Finding:</b></span> The authors found that the diabetes drug metformin corrected the low levels of fatty acid oxidation seen in cells expressing the KSR2 mutations."		3																							[]	[{'start': 873, 'end': 882, 'span': 'found tha', 'annotation': 'Causation'}, {'start': 925, 'end': 939, 'span': ' low levels of', 'annotation': 'Causation'}]	[]
614324d428b2dd34dce610a5	Biology_443_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Accordingly, this coordinated rhythm of its head and tail will determine if it will be successful or not. Gaining knowledge on why some sperm fail while others succeed could provide better insight for researchers to find solutions in treating male infertility. The next step would be applying the model with the movement of a larger number of sperm cells.""><b>Finding:</b></span> Gaining knowledge on why some sperm fail while others succeed could provide better insight for researchers to find solutions in treating male infertility."		3																							[]	[{'start': 599, 'end': 620, 'span': 'could provide better ', 'annotation': 'Causation'}]	[]
614324d428b2dd34dce610a5	Biology_113_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Much of the bifidobacterial abundance difference between the two secretor status milk phenotypes appears to come from variation in the time at which each infant transitions from possessing a Low-Bif qPCR ' gut community to possessing a High-Bif qPCR gut community. Bifidobacteria were found to be established (High-Bif qPCR ) earlier in secretorfed infants (60% of infants versus 37.5% at day 6) and more often (80% versus 50% by day 120) ( Figure 5 ). Of 35 milks from non-secretors, 20 of the matched infant stool samples were Low-Bif qPCR (57.1%).""><b>Finding:</b></span> Bifidobacteria were found to be established (High-Bif qPCR ) earlier in secretorfed infants (60% of infants versus 37.5% at day 6) and more often (80% versus 50% by day 120) ( Figure 5 )."			2																						[{'start': 748, 'end': 776, 'span': 'were found to be established', 'annotation': 'Correlation'}]	[]	[]
614324d428b2dd34dce610a5	Biology_tweet_121_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Myocardial microRNA exosome messengers talk to the bone marrow ""><b>Finding:</b></span> Myocardial microRNA exosome messengers talk to the bone marrow "				1																					[]	[]	[]
614324d428b2dd34dce610a5	test_question_testing_Explicitly states: no relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Explicitly states: no relation. Do not mark any words or phrases.					4																				[]	[]	[]
612cc44439ccefbbd5d4b278	Biology_tweet_190_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This work shows that mitochondria can regulate complex whole-body physiological responses, impacting stress perception at the cellular and organismal levels. We show that mitochondrial dysfunctions altered the hypothalamicpituitary-adrenal axis, sympathetic adrenal-medullary activation and catecholamine levels, the inflammatory cytokine IL-6, circulating metabolites, and hippocampal gene expression responses to stress. Each mitochondrial defect generated a distinct whole-body stressresponse signature.""><b>Finding:</b></span> We show that mitochondrial dysfunctions altered the hypothalamicpituitary-adrenal axis, sympathetic adrenal-medullary activation and catecholamine levels, the inflammatory cytokine IL-6, circulating metabolites, and hippocampal gene expression responses to stress."				1																					[]	[]	[]
612cc44439ccefbbd5d4b278	Experience.html	Experience												5				2				3					[]	[]	[]
612cc44439ccefbbd5d4b278	test_question_testing_No mention of a relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select No mention of a relation. Do not mark any words or phrases.			2																						[]	[]	[]
612cc44439ccefbbd5d4b278	Biology_tweet_121_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our work reveals that exosomes released from the ischemic heart are in fact mediating the systemic response of BM PCs to the site of injury. These observations are compelling, as circulating myo-miRs are not only a bio-marker, but also a functional constituent of the intricate crosstalk between ischemic heart and the remote BM organ. In this study we found exosomes mediate transfer of myo-miRs to BM.""><b>Finding:</b></span> These observations are compelling, as circulating myo-miRs are not only a bio-marker, but also a functional constituent of the intricate crosstalk between ischemic heart and the remote BM organ."		3																							[]	[]	[]
612cc44439ccefbbd5d4b278	test_question_testing_Correlation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Correlation. Do not mark any words or phrases.			2																						[]	[]	[]
612cc44439ccefbbd5d4b278	Biology_404_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Targeted deletion of Ksr2 leads to obesity in mice, suggesting a role in energy homeostasis. We identified multiple rare variants in KSR2 that disrupt signaling through the Raf-MEK-ERK pathway and impair cellular fatty acid oxidation and glucose oxidation in transfected cells; effects that can be ameliorated by the commonly prescribed antidiabetic drug, metformin. These data establish KSR2 as an important regulator of energy intake, energy expenditure, and substrate utilization in humans.""><b>Finding:</b></span> We identified multiple rare variants in KSR2 that disrupt signaling through the Raf-MEK-ERK pathway and impair cellular fatty acid oxidation and glucose oxidation in transfected cells; effects that can be ameliorated by the commonly prescribed antidiabetic drug, metformin."			2																						[]	[]	[]
